0.0159716	0.00617295
0.0169761	0.00617818
0.0159696	0.00714758
0.0169717	0.00715496
0.0169806	0.00518341
0.0159799	0.00518176
-0.0345	0.009
-0.0345	0.008
-0.0335	0.009
-0.0335	0.008
-0.0355	0.008
-0.0355	0.009
0.00186059	-0.00831728
0.000697506	-0.00826883
0.000624224	-0.00939409
0.00183221	-0.00938263
0.00213362	-0.00708932
0.000848169	-0.00722737
0.0965	0.0448241
0.0965	0.0458236
0.0955	0.0458236
0.0955	0.0448238
0.0975001	0.0448245
0.0975	0.0458238
0.0418113	0.015781
0.0424133	0.0155361
0.0429526	0.0158845
0.042278	0.0167464
0.0424924	0.0148894
0.0417429	0.0148395
-0.0195	0.0169996
-0.0205	0.0169996
-0.0205	0.0159998
-0.0195088	0.0160054
-0.0205	0.0179996
-0.0195	0.0179996
0.0179741	0.00616741
0.017981	0.00518432
0.0065	0.0348235
0.0055	0.0348235
0.0065	0.0338235
0.0055	0.0338235
0.0065	0.0358235
0.0055	0.0358235
0.0725099	0.0228347
0.0725334	0.0218486
0.0735071	0.0228318
0.0735235	0.0218438
0.0715216	0.0228414
0.0715463	0.0218521
-0.0345	0.01
-0.0335	0.01
-0.0355	0.01
0.0955	0.027
0.0965	0.027
0.0955	0.028
0.0965	0.028
0.0955	0.026
0.0965	0.026
0.0045	0.0348235
0.0045	0.0338235
0.0045	0.0358235
0.0985001	0.0448252
0.0985	0.045824
0.0122263	-9.30E-05
0.0113941	3.24E-05
0.0122339	-0.000910804
0.0114821	-0.000634293
0.012139	0.000719242
0.0111573	0.000761134
0.0153011	-0.00713094
0.0153104	-0.00815214
0.0162973	-0.00711096
0.0163045	-0.00813541
0.0143203	-0.00818104
0.0143083	-0.0071544
0.0617666	0.0139269
0.0627666	0.0139268
0.0617661	0.0149277
0.0627664	0.0149272
0.0617667	0.0129267
0.0627667	0.0129266
0.0905	0.005
0.0905	0.004
0.0915	0.005
0.0915	0.004
0.0895	0.005
0.0895	0.004
-0.0345	0.011
-0.0335	0.011
-0.0355	0.011
0.0905	0.006
0.0915	0.006
0.0895	0.006
0.0143275	-0.00922268
0.0153225	-0.00917893
0.0995001	0.0448265
0.0995001	0.0458244
0.0133347	-0.00926438
0.0133279	-0.00822586
0.0035	0.0348235
0.0035	0.0338235
0.0035	0.0358235
-0.0345	0.012
-0.0335	0.012
-0.0355	0.012
0.0133334	-0.0103145
0.0143384	-0.0102618
0.0025	0.0348235
0.0025	0.0338235
0.0025	0.0358235
0.0508838	-0.0118876
0.0497994	-0.0120285
0.0508817	-0.0128819
0.049842	-0.0129663
0.0508285	-0.0108285
0.0498195	-0.011144
0.1005	0.0448286
0.1005	0.0458252
0.0123303	-0.0103654
0.0123401	-0.00931464
-0.0345	0.013
-0.0335	0.013
-0.0355	0.013
0.0103518	-1.10E-05
0.0105928	-0.000665337
0.0101604	0.000710838
0.0123199	-0.0114133
0.0133319	-0.0113611
0.1015	0.0448319
0.1015	0.0458265
0.0112884	-0.0114571
0.0113177	-0.0104207
0.0015	0.0348235
0.0015	0.0338235
0.0015	0.0358235
0.0805	-0.0278235
0.0805	-0.0268235
0.079483	-0.026821
0.0794887	-0.0278213
0.0815	-0.0278235
0.0815	-0.0268235
-0.0345	0.014
-0.0335	0.014
-0.0355	0.014
0.0537112	0.0230182
0.0537116	0.0220174
0.0547132	0.022015
0.0547122	0.0230166
0.0527107	0.0230189
0.0527109	0.0220187
0.0005	0.0348235
0.0005	0.0338235
0.0005	0.0358235
0.00679142	-0.00248396
0.00784135	-0.00272396
0.00727255	-0.00123934
0.00818346	-0.0017312
0.00624513	-0.00357773
0.00741166	-0.00362414
0.1025	0.0448374
0.1025	0.0458288
-0.0149389	-0.00909948
-0.0149576	-0.00811111
-0.0159044	-0.00908147
-0.0159268	-0.00809707
-0.0139593	-0.00910805
-0.013972	-0.00811239
-0.0345	0.015
-0.0335	0.015
-0.0355	0.015
0.0895	-0.0169996
0.0895	-0.0179996
0.0905	-0.0169996
0.0905	-0.0179996
0.0884926	-0.0170067
0.0884867	-0.0180168
-0.013945	-0.0101041
-0.0149185	-0.0100883
0.103501	0.044846
0.1035	0.0458327
0.0895	-0.0159998
0.0905	-0.0159998
0.088493	-0.0160072
-0.0129648	-0.0101166
-0.0129691	-0.00911408
-0.0005	0.0348235
-0.0005	0.0338235
-0.0005	0.0358235
0.0805264	0.00199715
0.0815119	0.00199791
0.081512	0.00299635
0.0805372	0.00299291
0.0815117	0.00100038
0.0805309	0.00100085
-0.0345	0.016
-0.0335	0.016
-0.0355	0.016
-0.0129415	-0.0111146
-0.0139232	-0.0110996
-0.0015	0.0348235
-0.0015	0.0338235
-0.0015	0.0358235
0.104501	0.0448594
0.104501	0.0458394
0.0709016	-0.0178008
0.0718804	-0.0178028
0.0719448	-0.0168038
0.0709485	-0.0168035
0.071802	-0.0188068
0.0708328	-0.0188026
-0.0119605	-0.0101192
-0.011952	-0.0111243
0.069989	-0.00481446
0.0689897	-0.00481417
0.0699884	-0.00581474
0.0689887	-0.00581464
0.0690113	-0.00378861
0.0700026	-0.00379091
0.0844723	0.0199469
0.0844665	0.0189641
0.0854755	0.0199669
0.0854616	0.0189801
0.0834702	0.0199187
0.0834648	0.0189459
-0.0160167	-0.00516209
-0.0150427	-0.00517056
-0.0160866	-0.00421123
-0.0151162	-0.00423158
-0.0150014	-0.00613695
-0.0159781	-0.00613522
0.0193827	0.0208437
0.0203007	0.0208254
0.0203885	0.0218372
0.0194728	0.0218341
0.0192445	0.0198594
0.0201765	0.0198139
0.0184947	-0.0287881
0.0184948	-0.0297864
0.0194969	-0.029771
0.0194961	-0.0287721
0.0174969	-0.0298136
0.0174968	-0.0288128
-0.0109313	-0.0121365
-0.0119311	-0.0121279
-0.0109193	-0.0131437
-0.0119135	-0.0131311
-0.0109434	-0.0111294
-0.00057972	-0.00915476
-0.000459813	-0.00814591
0.105501	0.0448794
0.105497	0.0458598
0.106499	0.0449183
0.106497	0.0458804
0.0262991	-0.0219148
0.0272858	-0.0219273
0.0272573	-0.0209393
0.0262687	-0.0209271
0.0273172	-0.0229185
0.0263296	-0.0229043
0.0360886	0.021821
0.0360887	0.022821
